genre,graph_path,feature_path
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00092.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00092.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00016.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00016.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00008.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00008.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00030.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00030.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00052.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00052.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00049.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00049.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00070.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00070.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00045.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00045.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00052.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00052.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00044.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00044.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00001.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00001.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00016.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00016.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00025.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00025.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00006.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00006.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00047.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00047.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00044.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00044.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00016.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00016.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00036.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00036.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00045.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00045.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00067.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00067.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00090.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00090.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00070.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00070.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00030.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00030.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00093.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00093.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00039.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00039.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00091.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00091.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00000.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00000.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00005.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00005.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00017.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00017.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00041.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00041.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00049.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00049.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00040.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00040.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00074.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00074.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00006.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00006.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00073.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00073.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00071.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00071.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00041.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00041.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00083.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00083.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00054.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00054.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00075.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00075.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00099.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00099.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00087.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00087.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00095.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00095.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00076.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00076.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00083.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00083.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00036.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00036.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00037.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00037.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00060.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00060.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00035.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00035.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00079.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00079.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00075.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00075.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00017.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00017.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00047.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00047.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00076.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00076.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00062.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00062.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00009.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00009.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00086.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00086.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00087.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00087.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00059.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00059.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00038.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00038.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00073.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00073.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00044.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00044.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00044.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00044.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00008.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00008.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00062.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00062.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00056.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00056.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00020.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00020.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00035.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00035.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00088.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00088.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00010.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00010.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00038.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00038.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00034.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00034.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00077.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00077.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00089.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00089.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00072.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00072.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00037.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00037.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00063.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00063.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00011.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00011.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00090.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00090.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00025.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00025.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00056.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00056.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00064.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00064.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00099.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00099.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00050.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00050.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00055.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00055.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00033.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00033.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00081.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00081.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00046.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00046.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00072.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00072.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00012.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00012.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00028.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00028.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00091.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00091.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00023.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00023.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00016.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00016.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00043.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00043.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00099.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00099.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00045.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00045.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00035.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00035.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00064.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00064.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00088.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00088.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00077.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00077.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00028.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00028.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00019.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00019.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00011.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00011.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00004.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00004.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00065.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00065.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00039.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00039.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00019.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00019.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00024.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00024.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00013.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00013.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00061.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00061.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00079.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00079.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00077.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00077.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00023.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00023.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00098.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00098.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00000.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00000.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00065.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00065.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00077.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00077.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00065.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00065.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00011.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00011.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00063.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00063.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00079.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00079.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00070.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00070.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00022.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00022.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00027.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00027.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00015.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00015.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00085.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00085.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00031.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00031.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00096.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00096.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00042.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00042.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00081.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00081.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00051.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00051.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00055.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00055.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00030.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00030.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00073.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00073.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00089.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00089.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00035.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00035.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00057.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00057.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00004.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00004.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00001.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00001.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00076.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00076.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00095.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00095.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00065.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00065.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00048.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00048.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00037.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00037.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00001.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00001.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00034.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00034.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00047.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00047.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00036.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00036.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00008.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00008.npy
